arrival_update_on,company_id,location_id,working_period_id,sr_no,etd_departure,atd_departure,eta_destination,ata_destination,flight_date,eta_departure,departure_updated_on,shipment_id,mode,vessel_type,departure_source,arrival_source,remarks,carrier,carrier_vessel,company,job_no,location_name,location_code,voyage_no,departure_port_code,destination_port_code,departure_port_name,destination_port_name,transit_time_planned_days,no_of_transshipments,shipment_weight_kg,cargo_type,carrier_reliability_score,weather_severity_score,holiday_flag,shipment_delay_days,check_delay
2025-05-08 20:04:35,187,1837,8,1223,2025-04-20 01:04:35,2025-04-20 01:04:35,2025-04-30 01:04:35,2025-05-07 01:04:35,2025-04-21 13:04:35,2025-04-20 07:04:35,2025-04-20 16:04:35,596297,Sea,Tanker,System,System,Port Congestion,Maersk,ONE Apus,Oceanic Pvt Ltd,JOB201222,Hamburg,LAX,VOY713W,PTL,RTM,ICD Patli,Rotterdam,10,0,4810,Reefer,0.92,0,0,7,7
2025-11-14 21:01:42,156,1766,9,1224,2025-10-22 07:01:42,2025-10-25 07:01:42,2025-11-11 07:01:42,2025-11-14 07:01:42,2025-10-23 00:01:42,2025-10-22 00:01:42,2025-10-27 00:01:42,559510,Sea,Container Ship,Manual,Manual,Port Congestion,MSC,MSC Zoe,GlobalFreight,JOB201223,Rotterdam,SIN,VOY591N,RTM,PTL,Rotterdam,ICD Patli,20,2,5431,Hazardous,0.88,1,0,3,3
2024-03-25 08:21:51,146,1515,19,1225,2024-02-18 06:21:51,2024-02-19 06:21:51,2024-03-12 06:21:51,2024-03-24 06:21:51,2024-02-18 20:21:51,2024-02-18 04:21:51,2024-02-21 03:21:51,518003,Sea,Tanker,Manual,Manual,Berthing Delay,CMA CGM,CMA CGM Benjamin Franklin,LogiCorp,JOB201224,Los Angeles,SIN,VOY262N,SHA,RTM,Shanghai Port,Rotterdam,23,1,8722,Dry Container,0.89,3,1,12,12
2025-01-06 13:27:43,163,1560,18,1226,2024-12-07 17:27:43,2024-12-09 17:27:43,2024-12-28 17:27:43,2025-01-04 17:27:43,2024-12-08 11:27:43,2024-12-07 13:27:43,2024-12-10 09:27:43,501847,Sea,Bulk Carrier,System,Manual,Berthing Delay,Maersk,CMA CGM Marco Polo,Oceanic Pvt Ltd,JOB201225,Singapore,SIN,VOY363E,RTM,DXB,Rotterdam,Jebel Ali,21,1,2921,Hazardous,0.92,0,1,7,7
2024-04-07 16:48:37,118,1915,13,1227,2024-03-08 02:48:37,2024-03-07 02:48:37,2024-04-01 02:48:37,2024-04-06 02:48:37,2024-03-08 22:48:37,2024-03-08 11:48:37,2024-03-07 10:48:37,594313,Sea,Container Ship,Manual,Manual,On Schedule,Maersk,MSC Isabella,Oceanic Pvt Ltd,JOB201226,Mumbai,BOM,VOY626W,PTL,RTM,ICD Patli,Rotterdam,24,0,6424,Bulk,0.93,1,1,5,5
2024-03-28 21:22:25,173,1858,12,1228,2024-02-27 21:22:25,2024-02-29 21:22:25,2024-03-17 21:22:25,2024-03-27 21:22:25,2024-02-28 15:22:25,2024-02-28 05:22:25,2024-03-01 16:22:25,508402,Sea,Container Ship,Manual,System,On Schedule,COSCO,ONE Apus,LogiCorp,JOB201227,Rotterdam,DXB,VOY134E,JNPT,TKD,Nhava Sheva (JNPT),Tughlakabad ICD,19,0,2966,Bulk,0.87,1,1,10,10
2025-06-25 12:40:23,189,1121,16,1229,2025-06-06 03:40:23,2025-06-05 03:40:23,2025-06-15 03:40:23,2025-06-24 03:40:23,2025-06-05 15:40:23,2025-06-05 15:40:23,2025-06-06 07:40:23,590720,Sea,Tanker,Manual,Manual,On Schedule,Hapag-Lloyd,Maersk Mc-Kinney Moller,Oceanic Pvt Ltd,JOB201228,Dubai,BOM,VOY958W,KHJ,SIN,Khurja ICD,Singapore Port,9,0,100,Hazardous,0.9,3,0,9,9
2025-08-07 17:14:21,176,1388,15,1230,2025-07-16 18:14:21,2025-07-19 18:14:21,2025-08-02 18:14:21,2025-08-06 18:14:21,2025-07-17 10:14:21,2025-07-17 04:14:21,2025-07-21 16:14:21,519879,Sea,Tanker,Manual,Manual,On Schedule,Yang Ming,Yang Ming Glory,GlobalFreight,JOB201229,Mumbai,RTM,VOY946E,SIN,HAM,Singapore Port,Hamburg,17,0,6181,Dry Container,0.84,0,0,4,4
2026-01-10 12:50:33,119,1356,10,1231,2025-12-20 12:50:33,2025-12-20 12:50:33,2025-12-30 12:50:33,2026-01-10 12:50:33,2025-12-20 03:50:33,2025-12-20 18:50:33,2025-12-21 11:50:33,562069,Sea,Container Ship,System,System,On Schedule,Evergreen,MSC Zoe,LogiCorp,JOB201230,Mumbai,HAM,VOY152W,SIN,CIC,Singapore Port,Inland Chennai ICD,10,0,3992,Reefer,0.86,4,1,11,11
2024-11-06 01:17:41,197,1171,12,1232,2024-10-10 02:17:41,2024-10-12 02:17:41,2024-10-27 02:17:41,2024-11-04 02:17:41,2024-10-10 06:17:41,2024-10-09 18:17:41,2024-10-12 21:17:41,550276,Sea,Tanker,Manual,System,On Schedule,ONE,MSC Isabella,Oceanic Pvt Ltd,JOB201231,Mumbai,SIN,VOY584E,DDR,TSN,Dadri ICD,Tianjin,17,0,8823,Bulk,0.82,0,1,8,8
2025-09-17 07:24:57,196,1404,19,1233,2025-08-27 17:24:57,2025-08-30 17:24:57,2025-09-14 17:24:57,2025-09-16 17:24:57,2025-08-28 08:24:57,2025-08-28 05:24:57,2025-08-31 21:24:57,590010,Sea,Tanker,Manual,Manual,Port Congestion,Hapag-Lloyd,Yang Ming Glory,LogiCorp,JOB201232,Hamburg,HAM,VOY398N,KHJ,DDR,Khurja ICD,Dadri ICD,18,0,5519,Hazardous,0.91,0,1,2,2
2024-10-12 04:23:53,135,1279,19,1234,2024-09-23 19:23:53,2024-09-25 19:23:53,2024-10-04 19:23:53,2024-10-10 19:23:53,2024-09-23 12:23:53,2024-09-24 02:23:53,2024-09-27 03:23:53,504569,Sea,Tanker,System,System,Customs Hold,CMA CGM,Maersk Mc-Kinney Moller,GlobalFreight,JOB201233,Singapore,DXB,VOY927W,HAM,LCH,Hamburg,Laem Chabang,11,0,1376,Bulk,0.87,0,1,6,6
2025-01-15 04:39:02,113,1099,4,1235,2024-12-11 00:39:02,2024-12-11 00:39:02,2025-01-06 00:39:02,2025-01-14 00:39:02,2024-12-12 01:39:02,2024-12-10 14:39:02,2024-12-12 23:39:02,590632,Sea,Container Ship,Manual,System,Port Congestion,MSC,Evergreen Ever Given,Oceanic Pvt Ltd,JOB201234,Singapore,HAM,VOY127W,LAX,RTM,Los Angeles,Rotterdam,26,0,6045,Hazardous,0.91,4,1,8,8
2025-05-12 04:42:50,183,1281,18,1236,2025-04-08 06:42:50,2025-04-10 06:42:50,2025-05-03 06:42:50,2025-05-10 06:42:50,2025-04-08 06:42:50,2025-04-07 18:42:50,2025-04-12 02:42:50,599530,Sea,Container Ship,System,System,Berthing Delay,MSC,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB201235,Dubai,RTM,VOY178S,DXB,CIC,Jebel Ali,Inland Chennai ICD,25,0,3601,Hazardous,0.92,1,0,7,7
2024-10-20 09:51:17,177,1746,18,1237,2024-09-17 03:51:17,2024-09-18 03:51:17,2024-10-10 03:51:17,2024-10-19 03:51:17,2024-09-17 07:51:17,2024-09-16 23:51:17,2024-09-19 22:51:17,558570,Sea,Bulk Carrier,Manual,System,Customs Hold,ONE,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201236,Los Angeles,DXB,VOY659S,CIC,LCH,Inland Chennai ICD,Laem Chabang,23,1,7753,Hazardous,0.86,0,1,9,9
2025-08-05 12:29:56,168,1048,9,1238,2025-07-14 01:29:56,2025-07-16 01:29:56,2025-07-26 01:29:56,2025-08-05 01:29:56,2025-07-14 10:29:56,2025-07-14 00:29:56,2025-07-17 08:29:56,518881,Sea,Tanker,System,Manual,Berthing Delay,CMA CGM,Hapag-Lloyd Jakarta Express,Oceanic Pvt Ltd,JOB201237,Los Angeles,LAX,VOY798W,KHJ,PTL,Khurja ICD,ICD Patli,12,2,9366,Hazardous,0.85,4,1,10,10
2025-01-21 04:18:43,174,1708,7,1239,2024-12-31 13:18:43,2024-12-30 13:18:43,2025-01-16 13:18:43,2025-01-19 13:18:43,2025-01-01 23:18:43,2024-12-31 14:18:43,2024-12-30 21:18:43,500427,Sea,Tanker,Manual,Manual,Weather Delay,MSC,Hapag-Lloyd Jakarta Express,GlobalFreight,JOB201238,Singapore,RTM,VOY437E,PTL,TSN,ICD Patli,Tianjin,16,0,7222,Dry Container,0.95,4,0,3,3
2024-08-13 16:06:31,192,1807,12,1240,2024-07-14 02:06:31,2024-07-16 02:06:31,2024-08-01 02:06:31,2024-08-12 02:06:31,2024-07-14 17:06:31,2024-07-14 03:06:31,2024-07-16 17:06:31,515575,Sea,Container Ship,Manual,Manual,Port Congestion,MSC,COSCO Shipping Taurus,Oceanic Pvt Ltd,JOB201239,Dubai,HAM,VOY628N,SHA,RTM,Shanghai Port,Rotterdam,18,0,9838,Reefer,0.92,1,0,11,11
2025-10-23 05:24:18,190,1133,15,1241,2025-09-22 05:24:18,2025-09-21 05:24:18,2025-10-18 05:24:18,2025-10-22 05:24:18,2025-09-22 01:24:18,2025-09-22 13:24:18,2025-09-21 07:24:18,539257,Sea,Container Ship,System,System,Weather Delay,CMA CGM,CMA CGM Marco Polo,Oceanic Pvt Ltd,JOB201240,Hamburg,DXB,VOY528E,LCH,HAM,Laem Chabang,Hamburg,26,1,3464,Hazardous,0.88,0,1,4,4
2025-06-03 08:02:50,101,1503,18,1242,2025-05-08 19:02:50,2025-05-07 19:02:50,2025-05-28 19:02:50,2025-06-02 19:02:50,2025-05-10 03:02:50,2025-05-08 12:02:50,2025-05-09 05:02:50,573085,Sea,Bulk Carrier,System,Manual,Berthing Delay,COSCO,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201241,Rotterdam,HAM,VOY405W,CIC,DXB,Inland Chennai ICD,Jebel Ali,20,1,5330,Bulk,0.83,2,1,5,5
2025-02-23 17:11:14,143,1142,3,1243,2025-02-02 22:11:14,2025-02-05 22:11:14,2025-02-18 22:11:14,2025-02-21 22:11:14,2025-02-02 21:11:14,2025-02-02 15:11:14,2025-02-07 07:11:14,586870,Sea,Tanker,Manual,Manual,Port Congestion,CMA CGM,COSCO Shipping Taurus,LogiCorp,JOB201242,Rotterdam,LAX,VOY462W,DXB,TKD,Jebel Ali,Tughlakabad ICD,16,0,2987,Bulk,0.88,3,1,3,3
2024-06-02 03:28:45,121,1834,20,1244,2024-05-16 09:28:45,2024-05-15 09:28:45,2024-05-24 09:28:45,2024-05-31 09:28:45,2024-05-17 16:28:45,2024-05-16 14:28:45,2024-05-15 23:28:45,572808,Sea,Bulk Carrier,System,System,Weather Delay,CMA CGM,CMA CGM Benjamin Franklin,GlobalFreight,JOB201243,Dubai,BOM,VOY809E,TSN,PTL,Tianjin,ICD Patli,8,0,3629,Reefer,0.87,3,1,7,7
2025-03-16 00:34:28,123,1482,5,1245,2025-02-10 04:34:28,2025-02-13 04:34:28,2025-03-04 04:34:28,2025-03-14 04:34:28,2025-02-10 13:34:28,2025-02-10 08:34:28,2025-02-14 22:34:28,560655,Sea,Tanker,Manual,System,Weather Delay,CMA CGM,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201244,Mumbai,LAX,VOY229W,PTL,CIC,ICD Patli,Inland Chennai ICD,22,0,3598,Hazardous,0.88,3,0,10,10
2025-11-09 13:58:46,190,1377,16,1246,2025-10-07 13:58:46,2025-10-08 13:58:46,2025-10-31 13:58:46,2025-11-07 13:58:46,2025-10-08 17:58:46,2025-10-07 08:58:46,2025-10-10 13:58:46,544842,Sea,Bulk Carrier,System,System,Weather Delay,MSC,Maersk Mc-Kinney Moller,Oceanic Pvt Ltd,JOB201245,Singapore,HAM,VOY861N,JNPT,RTM,Nhava Sheva (JNPT),Rotterdam,24,1,4153,Dry Container,0.85,0,1,7,7
2024-10-17 04:40:30,157,1944,1,1247,2024-09-13 18:40:30,2024-09-13 18:40:30,2024-10-05 18:40:30,2024-10-16 18:40:30,2024-09-14 04:40:30,2024-09-13 15:40:30,2024-09-15 05:40:30,592954,Sea,Container Ship,Manual,System,Weather Delay,MSC,Maersk Alabama,Oceanic Pvt Ltd,JOB201246,Rotterdam,RTM,VOY465W,LAX,SIN,Los Angeles,Singapore Port,22,0,2070,Bulk,0.9,3,0,11,11
2025-04-15 18:29:42,153,1652,10,1248,2025-03-25 14:29:42,2025-03-28 14:29:42,2025-04-07 14:29:42,2025-04-15 14:29:42,2025-03-26 15:29:42,2025-03-25 14:29:42,2025-03-29 13:29:42,584531,Sea,Bulk Carrier,System,Manual,Customs Hold,Evergreen,Yang Ming Glory,Oceanic Pvt Ltd,JOB201247,Los Angeles,BOM,VOY764N,HAM,SHA,Hamburg,Shanghai Port,13,0,3163,Bulk,0.87,2,1,8,8
2025-09-08 06:49:55,142,1360,18,1249,2025-08-02 12:49:55,2025-08-02 12:49:55,2025-08-25 12:49:55,2025-09-07 12:49:55,2025-08-03 14:49:55,2025-08-02 14:49:55,2025-08-03 22:49:55,590370,Sea,Bulk Carrier,System,System,Berthing Delay,Hapag-Lloyd,Yang Ming Glory,LogiCorp,JOB201248,Dubai,HAM,VOY864S,LAX,RTM,Los Angeles,Rotterdam,23,2,7558,Bulk,0.89,2,1,13,13
2024-06-09 08:16:32,128,1880,8,1250,2024-05-04 00:16:32,2024-05-03 00:16:32,2024-05-28 00:16:32,2024-06-09 00:16:32,2024-05-03 15:16:32,2024-05-04 06:16:32,2024-05-04 21:16:32,567063,Sea,Container Ship,System,System,Port Congestion,CMA CGM,MSC Zoe,Oceanic Pvt Ltd,JOB201249,Mumbai,SIN,VOY599W,SIN,DDR,Singapore Port,Dadri ICD,24,0,6490,Reefer,0.92,4,0,12,12
2024-08-06 23:24:55,135,1857,7,1251,2024-07-11 10:24:55,2024-07-12 10:24:55,2024-08-04 10:24:55,2024-08-06 10:24:55,2024-07-12 03:24:55,2024-07-11 08:24:55,2024-07-12 23:24:55,552913,Sea,Bulk Carrier,System,System,Berthing Delay,MSC,Maersk Alabama,Oceanic Pvt Ltd,JOB201250,Dubai,LAX,VOY739N,DXB,PTL,Jebel Ali,ICD Patli,24,0,4453,Hazardous,0.89,0,1,2,2
2026-01-23 02:55:53,147,1999,12,1252,2025-12-20 05:55:53,2025-12-23 05:55:53,2026-01-14 05:55:53,2026-01-22 05:55:53,2025-12-21 05:55:53,2025-12-19 17:55:53,2025-12-24 20:55:53,544905,Sea,Bulk Carrier,System,Manual,Weather Delay,MSC,MSC Isabella,GlobalFreight,JOB201251,Hamburg,HAM,VOY541E,TSN,TKD,Tianjin,Tughlakabad ICD,25,0,5299,Dry Container,0.87,3,0,8,8
2024-09-09 16:09:46,185,1792,17,1253,2024-08-21 07:09:46,2024-08-22 07:09:46,2024-09-02 07:09:46,2024-09-09 07:09:46,2024-08-22 00:09:46,2024-08-21 15:09:46,2024-08-22 10:09:46,565617,Sea,Container Ship,System,Manual,Customs Hold,CMA CGM,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201252,Mumbai,LAX,VOY176S,LCH,DXB,Laem Chabang,Jebel Ali,12,0,100,Reefer,0.9,0,1,7,7
2025-10-24 15:54:19,197,1637,9,1254,2025-10-08 09:54:19,2025-10-08 09:54:19,2025-10-16 09:54:19,2025-10-23 09:54:19,2025-10-08 21:54:19,2025-10-08 11:54:19,2025-10-10 01:54:19,526539,Sea,Container Ship,System,Manual,On Schedule,ONE,Yang Ming Glory,LogiCorp,JOB201253,Hamburg,RTM,VOY402E,DXB,RTM,Jebel Ali,Rotterdam,8,0,9425,Reefer,0.83,1,0,7,7
2025-09-27 00:53:14,132,1092,6,1255,2025-09-02 07:53:14,2025-09-03 07:53:14,2025-09-14 07:53:14,2025-09-25 07:53:14,2025-09-03 07:53:14,2025-09-02 17:53:14,2025-09-03 08:53:14,511606,Sea,Tanker,System,Manual,Weather Delay,Maersk,Hapag-Lloyd Jakarta Express,Oceanic Pvt Ltd,JOB201254,Singapore,LAX,VOY999E,SIN,TKD,Singapore Port,Tughlakabad ICD,12,0,4839,Bulk,0.91,4,0,11,11
2025-08-10 12:55:48,170,1921,20,1256,2025-07-03 10:55:48,2025-07-04 10:55:48,2025-08-02 10:55:48,2025-08-09 10:55:48,2025-07-03 03:55:48,2025-07-03 00:55:48,2025-07-04 10:55:48,514922,Sea,Container Ship,Manual,System,Customs Hold,Maersk,Yang Ming Glory,GlobalFreight,JOB201255,Hamburg,RTM,VOY722E,SHA,RTM,Shanghai Port,Rotterdam,30,1,6268,Hazardous,0.92,0,0,7,7
2024-07-19 02:34:11,114,1786,4,1257,2024-06-15 11:34:11,2024-06-17 11:34:11,2024-07-06 11:34:11,2024-07-18 11:34:11,2024-06-15 07:34:11,2024-06-15 03:34:11,2024-06-18 05:34:11,503397,Sea,Container Ship,System,System,Port Congestion,COSCO,CMA CGM Marco Polo,LogiCorp,JOB201256,Dubai,BOM,VOY738W,TKD,RTM,Tughlakabad ICD,Rotterdam,21,0,1006,Dry Container,0.84,2,1,12,12
2025-04-08 18:10:08,173,1110,19,1258,2025-03-11 08:10:08,2025-03-12 08:10:08,2025-04-03 08:10:08,2025-04-08 08:10:08,2025-03-11 03:10:08,2025-03-11 14:10:08,2025-03-12 20:10:08,504731,Sea,Tanker,System,System,Weather Delay,Maersk,MSC Isabella,LogiCorp,JOB201257,Rotterdam,SIN,VOY638N,PUS,DDR,Busan,Dadri ICD,23,0,7600,Reefer,0.93,0,1,5,5
2024-05-09 11:06:43,170,1923,19,1259,2024-04-27 18:06:43,2024-04-26 18:06:43,2024-05-04 18:06:43,2024-05-07 18:06:43,2024-04-29 02:06:43,2024-04-27 08:06:43,2024-04-27 07:06:43,581052,Sea,Container Ship,Manual,Manual,On Schedule,MSC,ONE Apus,Oceanic Pvt Ltd,JOB201258,Mumbai,BOM,VOY983W,TSN,SIN,Tianjin,Singapore Port,7,0,4879,Reefer,0.92,1,0,3,3
2024-02-13 04:22:34,144,1059,16,1260,2024-01-18 19:22:34,2024-01-19 19:22:34,2024-02-07 19:22:34,2024-02-11 19:22:34,2024-01-19 08:22:34,2024-01-18 21:22:34,2024-01-21 01:22:34,545449,Sea,Tanker,System,Manual,Berthing Delay,Hapag-Lloyd,COSCO Shipping Taurus,LogiCorp,JOB201259,Dubai,BOM,VOY378E,LCH,DXB,Laem Chabang,Jebel Ali,20,1,1719,Hazardous,0.87,1,0,4,4
2024-11-14 08:39:47,173,1626,13,1261,2024-11-02 07:39:47,2024-11-04 07:39:47,2024-11-11 07:39:47,2024-11-14 07:39:47,2024-11-03 19:39:47,2024-11-02 19:39:47,2024-11-04 19:39:47,526971,Sea,Container Ship,Manual,Manual,Berthing Delay,Maersk,COSCO Shipping Taurus,LogiCorp,JOB201260,Mumbai,RTM,VOY778W,DDR,PUS,Dadri ICD,Busan,9,0,5127,Bulk,0.92,3,1,3,3
2024-12-08 11:35:20,166,1838,1,1262,2024-11-04 12:35:20,2024-11-03 12:35:20,2024-11-28 12:35:20,2024-12-06 12:35:20,2024-11-04 20:35:20,2024-11-04 00:35:20,2024-11-05 07:35:20,576021,Sea,Bulk Carrier,System,Manual,On Schedule,Hapag-Lloyd,COSCO Shipping Taurus,GlobalFreight,JOB201261,Singapore,DXB,VOY981S,KHJ,LAX,Khurja ICD,Los Angeles,24,2,744,Reefer,0.86,1,0,8,8
2024-09-25 11:40:49,124,1638,6,1263,2024-08-19 15:40:49,2024-08-22 15:40:49,2024-09-12 15:40:49,2024-09-23 15:40:49,2024-08-20 14:40:49,2024-08-19 10:40:49,2024-08-24 00:40:49,561357,Sea,Bulk Carrier,System,Manual,Weather Delay,MSC,MSC Zoe,LogiCorp,JOB201262,Los Angeles,RTM,VOY918W,DXB,PTL,Jebel Ali,ICD Patli,24,0,3665,Reefer,0.91,2,1,11,11
2025-09-02 15:49:45,199,1769,8,1264,2025-07-30 20:49:45,2025-07-30 20:49:45,2025-08-20 20:49:45,2025-09-01 20:49:45,2025-07-30 18:49:45,2025-07-30 21:49:45,2025-08-01 05:49:45,564960,Sea,Tanker,System,Manual,Weather Delay,MSC,Evergreen Ever Given,Oceanic Pvt Ltd,JOB201263,Los Angeles,HAM,VOY991N,LAX,LCH,Los Angeles,Laem Chabang,21,0,8997,Reefer,0.89,1,0,12,12
2025-03-19 20:07:52,194,1491,9,1265,2025-02-17 03:07:52,2025-02-19 03:07:52,2025-03-10 03:07:52,2025-03-19 03:07:52,2025-02-17 18:07:52,2025-02-16 18:07:52,2025-02-20 12:07:52,551497,Sea,Container Ship,Manual,System,Weather Delay,Maersk,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201264,Singapore,DXB,VOY811S,JNPT,HAM,Nhava Sheva (JNPT),Hamburg,21,1,6188,Dry Container,0.93,3,1,9,9
2024-10-10 03:07:42,114,1767,9,1266,2024-09-25 03:07:42,2024-09-26 03:07:42,2024-10-05 03:07:42,2024-10-10 03:07:42,2024-09-24 21:07:42,2024-09-24 23:07:42,2024-09-27 11:07:42,510416,Sea,Bulk Carrier,Manual,System,Port Congestion,ONE,MSC Isabella,LogiCorp,JOB201265,Hamburg,RTM,VOY552W,JNPT,SIN,Nhava Sheva (JNPT),Singapore Port,10,0,4084,Reefer,0.85,3,0,5,5
2024-03-11 20:04:14,151,1766,1,1267,2024-02-26 11:04:14,2024-02-25 11:04:14,2024-03-04 11:04:14,2024-03-10 11:04:14,2024-02-26 09:04:14,2024-02-26 09:04:14,2024-02-27 01:04:14,544786,Sea,Bulk Carrier,Manual,Manual,Customs Hold,CMA CGM,ONE Apus,Oceanic Pvt Ltd,JOB201266,Dubai,HAM,VOY221N,HAM,JNPT,Hamburg,Nhava Sheva (JNPT),7,0,100,Hazardous,0.91,4,0,6,6
2024-11-02 15:30:58,135,1346,19,1268,2024-10-21 23:30:58,2024-10-22 23:30:58,2024-10-28 23:30:58,2024-10-31 23:30:58,2024-10-22 07:30:58,2024-10-21 22:30:58,2024-10-24 18:30:58,588416,Sea,Bulk Carrier,Manual,System,On Schedule,CMA CGM,Hapag-Lloyd Jakarta Express,LogiCorp,JOB201267,Mumbai,BOM,VOY969S,TSN,SHA,Tianjin,Shanghai Port,7,0,5015,Dry Container,0.88,4,1,3,3
2025-06-28 16:14:49,193,1989,15,1269,2025-05-14 20:14:49,2025-05-14 20:14:49,2025-06-13 20:14:49,2025-06-26 20:14:49,2025-05-16 01:14:49,2025-05-15 07:14:49,2025-05-15 02:14:49,527218,Sea,Bulk Carrier,System,Manual,On Schedule,Yang Ming,CMA CGM Benjamin Franklin,GlobalFreight,JOB201268,Rotterdam,HAM,VOY608S,LAX,PUS,Los Angeles,Busan,30,0,9072,Hazardous,0.82,0,0,13,13
2024-08-10 17:21:26,199,1969,1,1270,2024-07-19 21:21:26,2024-07-21 21:21:26,2024-08-06 21:21:26,2024-08-08 21:21:26,2024-07-21 09:21:26,2024-07-19 16:21:26,2024-07-22 13:21:26,536057,Sea,Tanker,Manual,Manual,Weather Delay,Maersk,COSCO Haiphong,GlobalFreight,JOB201269,Singapore,SIN,VOY719N,JNPT,DDR,Nhava Sheva (JNPT),Dadri ICD,18,0,2078,Dry Container,0.95,0,1,2,2
2024-05-31 18:44:38,154,1589,11,1271,2024-05-14 03:44:38,2024-05-15 03:44:38,2024-05-24 03:44:38,2024-05-30 03:44:38,2024-05-14 15:44:38,2024-05-14 00:44:38,2024-05-17 02:44:38,518112,Sea,Container Ship,Manual,Manual,Berthing Delay,Evergreen,MSC Isabella,LogiCorp,JOB201270,Singapore,RTM,VOY438E,PTL,TKD,ICD Patli,Tughlakabad ICD,10,0,2371,Reefer,0.83,4,0,6,6
2024-02-01 03:20:20,174,1188,8,1272,2024-01-10 07:20:20,2024-01-11 07:20:20,2024-01-23 07:20:20,2024-01-30 07:20:20,2024-01-10 15:20:20,2024-01-10 05:20:20,2024-01-13 07:20:20,588363,Sea,Container Ship,Manual,System,Port Congestion,Maersk,COSCO Haiphong,LogiCorp,JOB201271,Dubai,SIN,VOY835N,DDR,TSN,Dadri ICD,Tianjin,13,0,5658,Bulk,0.9,4,1,7,7
2025-07-22 08:32:28,179,1290,11,1273,2025-07-12 00:32:28,2025-07-11 00:32:28,2025-07-22 00:32:28,2025-07-22 00:32:28,2025-07-13 09:32:28,2025-07-12 02:32:28,2025-07-12 19:32:28,553088,Sea,Container Ship,System,System,Customs Hold,Maersk,CMA CGM Marco Polo,GlobalFreight,JOB201272,Rotterdam,LAX,VOY972N,SIN,SHA,Singapore Port,Shanghai Port,10,0,8986,Bulk,0.96,0,1,0,0
2024-06-06 17:33:57,191,1367,13,1274,2024-05-14 22:33:57,2024-05-14 22:33:57,2024-06-01 22:33:57,2024-06-04 22:33:57,2024-05-15 16:33:57,2024-05-15 07:33:57,2024-05-16 08:33:57,564479,Sea,Tanker,System,System,On Schedule,COSCO,CMA CGM Marco Polo,LogiCorp,JOB201273,Singapore,RTM,VOY968S,DXB,TKD,Jebel Ali,Tughlakabad ICD,18,0,3439,Hazardous,0.88,2,1,3,3
2025-07-28 19:32:26,192,1958,1,1275,2025-07-06 05:32:26,2025-07-09 05:32:26,2025-07-15 05:32:26,2025-07-27 05:32:26,2025-07-05 21:32:26,2025-07-06 08:32:26,2025-07-09 22:32:26,595383,Sea,Tanker,System,System,Berthing Delay,CMA CGM,Maersk Mc-Kinney Moller,LogiCorp,JOB201274,Mumbai,RTM,VOY449S,PTL,TKD,ICD Patli,Tughlakabad ICD,9,0,2306,Hazardous,0.9,2,1,12,12
2024-11-30 20:43:40,198,1686,17,1276,2024-10-23 13:43:40,2024-10-24 13:43:40,2024-11-17 13:43:40,2024-11-29 13:43:40,2024-10-24 23:43:40,2024-10-23 18:43:40,2024-10-25 02:43:40,585397,Sea,Bulk Carrier,System,System,Berthing Delay,Hapag-Lloyd,Maersk Mc-Kinney Moller,GlobalFreight,JOB201275,Hamburg,SIN,VOY205S,SIN,KHJ,Singapore Port,Khurja ICD,25,1,7070,Bulk,0.9,4,1,12,12
2025-01-14 07:53:43,193,1789,18,1277,2024-12-22 02:53:43,2024-12-22 02:53:43,2025-01-08 02:53:43,2025-01-14 02:53:43,2024-12-23 07:53:43,2024-12-21 14:53:43,2024-12-24 02:53:43,572168,Sea,Container Ship,System,Manual,Berthing Delay,Maersk,Yang Ming Glory,GlobalFreight,JOB201276,Los Angeles,BOM,VOY673N,DDR,RTM,Dadri ICD,Rotterdam,17,0,4910,Hazardous,0.9,3,1,6,6
2025-08-09 13:08:37,197,1845,17,1278,2025-07-19 11:08:37,2025-07-18 11:08:37,2025-08-01 11:08:37,2025-08-08 11:08:37,2025-07-20 00:08:37,2025-07-19 03:08:37,2025-07-19 06:08:37,514210,Sea,Tanker,System,System,Weather Delay,Maersk,Maersk Alabama,GlobalFreight,JOB201277,Hamburg,SIN,VOY540E,PTL,TKD,ICD Patli,Tughlakabad ICD,13,0,1314,Dry Container,0.96,4,0,7,7
2025-01-17 12:01:08,104,1584,17,1279,2024-12-13 05:01:08,2024-12-12 05:01:08,2025-01-05 05:01:08,2025-01-16 05:01:08,2024-12-14 14:01:08,2024-12-13 00:01:08,2024-12-14 05:01:08,535777,Sea,Tanker,Manual,System,Berthing Delay,Maersk,COSCO Shipping Taurus,Oceanic Pvt Ltd,JOB201278,Hamburg,RTM,VOY599N,PUS,DDR,Busan,Dadri ICD,23,1,4919,Hazardous,0.88,3,0,11,11
